"","participantid_in_session","participantcode","playerid_in_group","playerattack","playerendowment","playertullock","playerproduction","playerother_production","playertotal_production","playerarming","playerother_arming","playertotal_arming","playerprize","playerprob","playerprob_percent","playerother_attack","playeris_winner","playerearnings","playerpayoff4","playerpayround4","playerattack_est","playerarming_est","playerproduction_est","playertype","groupid_in_subsession","grouptullock","subsessionround_number","sessioncode","treatment","playerpayoff1","playerpayoff2","playerpayoff3","playerqt1_risk","playerqt2_compete1","playerqt3_compete2","playerqt4_win","playerqt5_impulsive","playerr1","playerr2","playerr3","playerr4","playerr5","playerr6","playerr7","playerr8","playerr9","playerr10","playeractive","playerpassive","playerl1","playerl2","playerl3","playerl4","playerl5","playerl6","playerhead","playergamble","playersend","playerback","playerreturn1","playerreturn2","playerreturn3","playerreturn4","playerreturn5","playerreturn6","playerreturn7","playerreturn8","playerreturn9","playerspieler1","playerspieler2","playerrole1","playerpayround1","playerpayround2","playerfinal_payoff","playerfinal_payoff_help","playerfinal_payoff_rmb","playerdem_age","playerdem_gender","playerdem_study","playerdem_grad","playerdem_understand","playerattack_profit","playerattack_spite","playerattack_super","playerattack_fight1","playerattack_fight2","playerattack_encourage","playerattack_chance","playerattack_mistake","playerattack_understand","playernoattack_risk","playernoattack_efficient","playernoattack_ownprofit","playernoattack_otherprofit","playernoattack_discourage","playernoattack_mistake","playernoattack_understand","playerarming_attack","playerarming_security","playerarming_noattack","playerarming_inefficient","playerarming_unequala1","playerarming_unequala2","playerarming_unequalb1","playerarming_unequalb2","playerarming_understand","id","session"
"615",7,"nffq0v05",2,1,100,1,80,96,176,20,4,24,79,0.833333313465118,83,0,1,79,NA,NA,NA,NA,NA,NA,1,1,6,"cccbpqfg","Equal",80,0,42,3,6,5,7,4,0,1,1,1,1,0,0,0,0,1,40,40,1,1,0,0,0,0,1,0,6,22,0,2,5,8,11,14,16,20,22,16,22,0,8,4,196,19.6000003814697,20,22,1,12,1,3,1,1,1,1,2,3,2,3,3,2,2,3,3,2,3,3,0,1,3,3,NA,NA,NA,NA,3,610,393
"616",7,"nffq0v05",2,1,100,1,85,50,135,15,50,65,61,0.230769231915474,23,1,0,0,74,NA,NA,NA,NA,NA,4,1,7,"cccbpqfg","Equal",80,0,42,3,6,5,7,4,0,1,1,1,1,0,0,0,0,1,40,40,1,1,0,0,0,0,1,0,6,22,0,2,5,8,11,14,16,20,22,16,22,0,8,4,196,19.6000003814697,20,22,1,12,1,3,1,1,1,1,2,3,2,3,3,2,2,3,3,2,3,3,0,1,3,3,NA,NA,NA,NA,3,610,393
"617",11,"oiatd9gh",1,0,100,1,100,30,130,0,70,70,58,0,0,1,0,0,NA,NA,0,0,100,NA,6,1,1,"cccbpqfg","Equal",80,0,48,4,6,8,5,7,0,1,1,1,1,0,0,0,0,0,40,40,1,1,1,0,0,0,0,0,16,16,0,2,4,6,8,10,12,14,16,16,16,0,8,4,223,22.2999992370605,22.5,25,1,8,1,3,4,4,4,4,4,4,4,4,4,3,1,4,0,4,3,3,3,1,1,0,NA,NA,NA,NA,3,617,393
"618",11,"oiatd9gh",2,0,100,0,80,50,130,20,50,70,58,0.28571429848671,29,0,0,80,NA,NA,NA,NA,NA,NA,5,0,2,"cccbpqfg","Equal",80,0,48,4,6,8,5,7,0,1,1,1,1,0,0,0,0,0,40,40,1,1,1,0,0,0,0,0,16,16,0,2,4,6,8,10,12,14,16,16,16,0,8,4,223,22.2999992370605,22.5,25,1,8,1,3,4,4,4,4,4,4,4,4,4,3,1,4,0,4,3,3,3,1,1,0,NA,NA,NA,NA,3,617,393
"619",11,"oiatd9gh",1,0,100,0,90,100,190,10,0,10,86,1,100,0,1,90,NA,NA,NA,NA,NA,NA,8,0,3,"cccbpqfg","Equal",80,0,48,4,6,8,5,7,0,1,1,1,1,0,0,0,0,0,40,40,1,1,1,0,0,0,0,0,16,16,0,2,4,6,8,10,12,14,16,16,16,0,8,4,223,22.2999992370605,22.5,25,1,8,1,3,4,4,4,4,4,4,4,4,4,3,1,4,0,4,3,3,3,1,1,0,NA,NA,NA,NA,3,617,393
"620",11,"oiatd9gh",1,0,100,0,95,100,195,5,0,5,88,1,100,0,1,95,NA,NA,NA,NA,NA,NA,8,0,4,"cccbpqfg","Equal",80,0,48,4,6,8,5,7,0,1,1,1,1,0,0,0,0,0,40,40,1,1,1,0,0,0,0,0,16,16,0,2,4,6,8,10,12,14,16,16,16,0,8,4,223,22.2999992370605,22.5,25,1,8,1,3,4,4,4,4,4,4,4,4,4,3,1,4,0,4,3,3,3,1,1,0,NA,NA,NA,NA,3,617,393
"621",11,"oiatd9gh",1,0,100,0,99,90,189,1,10,11,85,0.0909090936183929,9,0,0,99,NA,NA,NA,NA,NA,NA,7,0,5,"cccbpqfg","Equal",80,0,48,4,6,8,5,7,0,1,1,1,1,0,0,0,0,0,40,40,1,1,1,0,0,0,0,0,16,16,0,2,4,6,8,10,12,14,16,16,16,0,8,4,223,22.2999992370605,22.5,25,1,8,1,3,4,4,4,4,4,4,4,4,4,3,1,4,0,4,3,3,3,1,1,0,NA,NA,NA,NA,3,617,393
"622",11,"oiatd9gh",1,0,100,0,99,100,199,1,0,1,90,1,100,0,1,99,NA,NA,NA,NA,NA,NA,7,0,6,"cccbpqfg","Equal",80,0,48,4,6,8,5,7,0,1,1,1,1,0,0,0,0,0,40,40,1,1,1,0,0,0,0,0,16,16,0,2,4,6,8,10,12,14,16,16,16,0,8,4,223,22.2999992370605,22.5,25,1,8,1,3,4,4,4,4,4,4,4,4,4,3,1,4,0,4,3,3,3,1,1,0,NA,NA,NA,NA,3,617,393
"623",11,"oiatd9gh",2,0,100,1,95,30,125,5,70,75,56,0.0666666701436043,7,1,0,0,95,NA,NA,NA,NA,NA,6,1,7,"cccbpqfg","Equal",80,0,48,4,6,8,5,7,0,1,1,1,1,0,0,0,0,0,40,40,1,1,1,0,0,0,0,0,16,16,0,2,4,6,8,10,12,14,16,16,16,0,8,4,223,22.2999992370605,22.5,25,1,8,1,3,4,4,4,4,4,4,4,4,4,3,1,4,0,4,3,3,3,1,1,0,NA,NA,NA,NA,3,617,393
"624",5,"p1bgcypx",2,1,100,1,60,90,150,40,10,50,68,0.800000011920929,80,0,1,68,NA,NA,1,50,50,NA,3,1,1,"cccbpqfg","Equal",80,30,32,4,8,8,10,2,0,0,1,1,1,0,0,0,1,1,40,40,1,1,1,1,0,0,0,1,10,32,0,2,8,12,16,17,24,27,32,16,32,0,8,4,232,23.2000007629395,23.5,23,2,13,3,3,3,1,1,0,0,1,0,0,3,0,0,0,2,3,3,3,0,0,0,1,NA,NA,NA,NA,3,624,393
"625",5,"p1bgcypx",1,1,100,1,65,100,165,35,0,35,74,1,100,0,1,74,NA,NA,NA,NA,NA,NA,4,1,2,"cccbpqfg","Equal",80,30,32,4,8,8,10,2,0,0,1,1,1,0,0,0,1,1,40,40,1,1,1,1,0,0,0,1,10,32,0,2,8,12,16,17,24,27,32,16,32,0,8,4,232,23.2000007629395,23.5,23,2,13,3,3,3,1,1,0,0,1,0,0,3,0,0,0,2,3,3,3,0,0,0,1,NA,NA,NA,NA,3,624,393
"626",5,"p1bgcypx",1,0,100,0,80,100,180,20,0,20,81,1,100,0,1,80,NA,NA,NA,NA,NA,NA,3,0,3,"cccbpqfg","Equal",80,30,32,4,8,8,10,2,0,0,1,1,1,0,0,0,1,1,40,40,1,1,1,1,0,0,0,1,10,32,0,2,8,12,16,17,24,27,32,16,32,0,8,4,232,23.2000007629395,23.5,23,2,13,3,3,3,1,1,0,0,1,0,0,3,0,0,0,2,3,3,3,0,0,0,1,NA,NA,NA,NA,3,624,393
"627",5,"p1bgcypx",2,0,100,0,90,92,182,10,8,18,82,0.555555582046509,56,0,1,90,NA,NA,NA,NA,NA,NA,1,0,4,"cccbpqfg","Equal",80,30,32,4,8,8,10,2,0,0,1,1,1,0,0,0,1,1,40,40,1,1,1,1,0,0,0,1,10,32,0,2,8,12,16,17,24,27,32,16,32,0,8,4,232,23.2000007629395,23.5,23,2,13,3,3,3,1,1,0,0,1,0,0,3,0,0,0,2,3,3,3,0,0,0,1,NA,NA,NA,NA,3,624,393
"628",5,"p1bgcypx",2,0,100,0,95,95,190,5,5,10,86,0.5,50,0,1,95,NA,NA,NA,NA,NA,NA,2,0,5,"cccbpqfg","Equal",80,30,32,4,8,8,10,2,0,0,1,1,1,0,0,0,1,1,40,40,1,1,1,1,0,0,0,1,10,32,0,2,8,12,16,17,24,27,32,16,32,0,8,4,232,23.2000007629395,23.5,23,2,13,3,3,3,1,1,0,0,1,0,0,3,0,0,0,2,3,3,3,0,0,0,1,NA,NA,NA,NA,3,624,393
"629",5,"p1bgcypx",2,0,100,1,100,30,130,0,70,70,58,0,0,1,0,0,NA,NA,NA,NA,NA,NA,3,1,6,"cccbpqfg","Equal",80,30,32,4,8,8,10,2,0,0,1,1,1,0,0,0,1,1,40,40,1,1,1,1,0,0,0,1,10,32,0,2,8,12,16,17,24,27,32,16,32,0,8,4,232,23.2000007629395,23.5,23,2,13,3,3,3,1,1,0,0,1,0,0,3,0,0,0,2,3,3,3,0,0,0,1,NA,NA,NA,NA,3,624,393
"630",5,"p1bgcypx",1,0,100,0,90,100,190,10,0,10,86,1,100,0,1,90,90,NA,NA,NA,NA,NA,3,0,7,"cccbpqfg","Equal",80,30,32,4,8,8,10,2,0,0,1,1,1,0,0,0,1,1,40,40,1,1,1,1,0,0,0,1,10,32,0,2,8,12,16,17,24,27,32,16,32,0,8,4,232,23.2000007629395,23.5,23,2,13,3,3,3,1,1,0,0,1,0,0,3,0,0,0,2,3,3,3,0,0,0,1,NA,NA,NA,NA,3,624,393
"631",9,"q3iuan10",1,0,100,0,50,40,90,50,60,110,40,0.454545468091965,45,0,1,50,NA,NA,0,60,40,NA,5,0,1,"cccbpqfg","Equal",80,0,16,5,4,3,7,3,0,0,0,0,0,0,0,1,1,1,40,40,0,0,0,0,0,0,0,0,6,0,0,4,8,6,10,8,4,9,6,0,0,0,8,4,186,18.6000003814697,19,26,1,12,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,1,1,NA,NA,NA,NA,3,631,393
"632",9,"q3iuan10",1,0,100,0,50,80,130,50,20,70,58,0.714285731315613,71,0,1,50,NA,NA,NA,NA,NA,NA,5,0,2,"cccbpqfg","Equal",80,0,16,5,4,3,7,3,0,0,0,0,0,0,0,1,1,1,40,40,0,0,0,0,0,0,0,0,6,0,0,4,8,6,10,8,4,9,6,0,0,0,8,4,186,18.6000003814697,19,26,1,12,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,1,1,NA,NA,NA,NA,3,631,393
"633",9,"q3iuan10",1,0,100,0,60,100,160,40,0,40,72,1,100,0,1,60,NA,NA,NA,NA,NA,NA,5,0,3,"cccbpqfg","Equal",80,0,16,5,4,3,7,3,0,0,0,0,0,0,0,1,1,1,40,40,0,0,0,0,0,0,0,0,6,0,0,4,8,6,10,8,4,9,6,0,0,0,8,4,186,18.6000003814697,19,26,1,12,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,1,1,NA,NA,NA,NA,3,631,393
"634",9,"q3iuan10",1,0,100,0,90,100,190,10,0,10,86,1,100,0,1,90,NA,NA,NA,NA,NA,NA,5,0,4,"cccbpqfg","Equal",80,0,16,5,4,3,7,3,0,0,0,0,0,0,0,1,1,1,40,40,0,0,0,0,0,0,0,0,6,0,0,4,8,6,10,8,4,9,6,0,0,0,8,4,186,18.6000003814697,19,26,1,12,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,1,1,NA,NA,NA,NA,3,631,393
"635",9,"q3iuan10",1,0,100,1,100,80,180,0,20,20,81,0,0,1,0,0,NA,NA,NA,NA,NA,NA,5,1,5,"cccbpqfg","Equal",80,0,16,5,4,3,7,3,0,0,0,0,0,0,0,1,1,1,40,40,0,0,0,0,0,0,0,0,6,0,0,4,8,6,10,8,4,9,6,0,0,0,8,4,186,18.6000003814697,19,26,1,12,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,1,1,NA,NA,NA,NA,3,631,393
"636",9,"q3iuan10",1,0,100,0,80,100,180,20,0,20,81,1,100,0,1,80,NA,NA,NA,NA,NA,NA,5,0,6,"cccbpqfg","Equal",80,0,16,5,4,3,7,3,0,0,0,0,0,0,0,1,1,1,40,40,0,0,0,0,0,0,0,0,6,0,0,4,8,6,10,8,4,9,6,0,0,0,8,4,186,18.6000003814697,19,26,1,12,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,1,1,NA,NA,NA,NA,3,631,393
"637",9,"q3iuan10",1,0,100,1,95,60,155,5,40,45,70,0.111111111938953,11,1,0,0,90,NA,NA,NA,NA,NA,5,1,7,"cccbpqfg","Equal",80,0,16,5,4,3,7,3,0,0,0,0,0,0,0,1,1,1,40,40,0,0,0,0,0,0,0,0,6,0,0,4,8,6,10,8,4,9,6,0,0,0,8,4,186,18.6000003814697,19,26,1,12,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,1,1,NA,NA,NA,NA,3,631,393
"638",18,"qmyzleau",2,1,100,1,60,15,75,40,85,125,34,0.319999992847443,32,1,1,34,NA,NA,0,70,30,NA,9,1,1,"zfwu1g7b","Equal",70,0,18,6,7,10,10,6,0,0,1,1,1,0,0,1,1,1,50,20,1,1,1,1,0,0,1,0,8,NA,0,2,4,6,8,10,12,14,16,8,10,1,10,5,122,12.1999998092651,12.5,18,2,13,1,1,0,2,1,1,2,3,4,3,3,2,2,3,3,3,3,2,1,1,2,2,NA,NA,NA,NA,2,638,400
"639",18,"qmyzleau",1,1,100,1,60,20,80,40,80,120,36,0.333333343267441,33,1,0,0,NA,NA,NA,NA,NA,NA,10,1,2,"zfwu1g7b","Equal",70,0,18,6,7,10,10,6,0,0,1,1,1,0,0,1,1,1,50,20,1,1,1,1,0,0,1,0,8,NA,0,2,4,6,8,10,12,14,16,8,10,1,10,5,122,12.1999998092651,12.5,18,2,13,1,1,0,2,1,1,2,3,4,3,3,2,2,3,3,3,3,2,1,1,2,2,NA,NA,NA,NA,2,638,400
"640",18,"qmyzleau",1,1,100,1,100,24,124,0,76,76,56,0,0,1,0,0,NA,NA,NA,NA,NA,NA,10,1,3,"zfwu1g7b","Equal",70,0,18,6,7,10,10,6,0,0,1,1,1,0,0,1,1,1,50,20,1,1,1,1,0,0,1,0,8,NA,0,2,4,6,8,10,12,14,16,8,10,1,10,5,122,12.1999998092651,12.5,18,2,13,1,1,0,2,1,1,2,3,4,3,3,2,2,3,3,3,3,2,1,1,2,2,NA,NA,NA,NA,2,638,400
"641",18,"qmyzleau",1,1,100,1,0,40,40,100,60,160,18,0.625,62,1,0,0,NA,NA,NA,NA,NA,NA,10,1,4,"zfwu1g7b","Equal",70,0,18,6,7,10,10,6,0,0,1,1,1,0,0,1,1,1,50,20,1,1,1,1,0,0,1,0,8,NA,0,2,4,6,8,10,12,14,16,8,10,1,10,5,122,12.1999998092651,12.5,18,2,13,1,1,0,2,1,1,2,3,4,3,3,2,2,3,3,3,3,2,1,1,2,2,NA,NA,NA,NA,2,638,400
"642",18,"qmyzleau",1,0,100,1,50,20,70,50,80,130,32,0.384615391492844,38,1,0,0,NA,NA,NA,NA,NA,NA,10,1,5,"zfwu1g7b","Equal",70,0,18,6,7,10,10,6,0,0,1,1,1,0,0,1,1,1,50,20,1,1,1,1,0,0,1,0,8,NA,0,2,4,6,8,10,12,14,16,8,10,1,10,5,122,12.1999998092651,12.5,18,2,13,1,1,0,2,1,1,2,3,4,3,3,2,2,3,3,3,3,2,1,1,2,2,NA,NA,NA,NA,2,638,400
"643",18,"qmyzleau",1,1,100,1,10,95,105,90,5,95,47,0.947368443012238,95,0,1,47,NA,NA,NA,NA,NA,NA,10,1,6,"zfwu1g7b","Equal",70,0,18,6,7,10,10,6,0,0,1,1,1,0,0,1,1,1,50,20,1,1,1,1,0,0,1,0,8,NA,0,2,4,6,8,10,12,14,16,8,10,1,10,5,122,12.1999998092651,12.5,18,2,13,1,1,0,2,1,1,2,3,4,3,3,2,2,3,3,3,3,2,1,1,2,2,NA,NA,NA,NA,2,638,400
"644",18,"qmyzleau",1,1,100,1,10,90,100,90,10,100,45,0.899999976158142,90,0,0,0,34,NA,NA,NA,NA,NA,10,1,7,"zfwu1g7b","Equal",70,0,18,6,7,10,10,6,0,0,1,1,1,0,0,1,1,1,50,20,1,1,1,1,0,0,1,0,8,NA,0,2,4,6,8,10,12,14,16,8,10,1,10,5,122,12.1999998092651,12.5,18,2,13,1,1,0,2,1,1,2,3,4,3,3,2,2,3,3,3,3,2,1,1,2,2,NA,NA,NA,NA,2,638,400
"645",9,"qu9di5re",1,0,100,1,70,52,122,30,48,78,55,0.384615391492844,38,1,1,55,NA,NA,0,60,40,NA,5,1,1,"zfwu1g7b","Equal",70,0,28,6,9,9,7,6,0,1,1,1,1,0,1,0,1,1,50,20,1,1,1,0,0,0,1,0,10,0,0,0,0,4,4,12,12,14,0,4,0,0,10,5,153,15.3000001907349,15.5,24,1,4,2,3,2,0,1,3,1,2,1,3,3,1,1,0,1,3,3,3,1,0,2,1,NA,NA,NA,NA,3,645,400
"646",9,"qu9di5re",1,1,100,1,20,48,68,80,52,132,31,0.60606062412262,61,1,1,31,NA,NA,NA,NA,NA,NA,5,1,2,"zfwu1g7b","Equal",70,0,28,6,9,9,7,6,0,1,1,1,1,0,1,0,1,1,50,20,1,1,1,0,0,0,1,0,10,0,0,0,0,4,4,12,12,14,0,4,0,0,10,5,153,15.3000001907349,15.5,24,1,4,2,3,2,0,1,3,1,2,1,3,3,1,1,0,1,3,3,3,1,0,2,1,NA,NA,NA,NA,3,645,400
"647",9,"qu9di5re",1,0,100,0,45,49,94,55,51,106,42,0.518867909908295,52,0,1,45,NA,NA,NA,NA,NA,NA,5,0,3,"zfwu1g7b","Equal",70,0,28,6,9,9,7,6,0,1,1,1,1,0,1,0,1,1,50,20,1,1,1,0,0,0,1,0,10,0,0,0,0,4,4,12,12,14,0,4,0,0,10,5,153,15.3000001907349,15.5,24,1,4,2,3,2,0,1,3,1,2,1,3,3,1,1,0,1,3,3,3,1,0,2,1,NA,NA,NA,NA,3,645,400
"648",9,"qu9di5re",1,1,100,1,30,90,120,70,10,80,54,0.875,88,0,1,54,NA,NA,NA,NA,NA,NA,5,1,4,"zfwu1g7b","Equal",70,0,28,6,9,9,7,6,0,1,1,1,1,0,1,0,1,1,50,20,1,1,1,0,0,0,1,0,10,0,0,0,0,4,4,12,12,14,0,4,0,0,10,5,153,15.3000001907349,15.5,24,1,4,2,3,2,0,1,3,1,2,1,3,3,1,1,0,1,3,3,3,1,0,2,1,NA,NA,NA,NA,3,645,400
"649",9,"qu9di5re",1,1,100,1,40,40,80,60,60,120,36,0.5,50,1,0,0,NA,NA,NA,NA,NA,NA,5,1,5,"zfwu1g7b","Equal",70,0,28,6,9,9,7,6,0,1,1,1,1,0,1,0,1,1,50,20,1,1,1,0,0,0,1,0,10,0,0,0,0,4,4,12,12,14,0,4,0,0,10,5,153,15.3000001907349,15.5,24,1,4,2,3,2,0,1,3,1,2,1,3,3,1,1,0,1,3,3,3,1,0,2,1,NA,NA,NA,NA,3,645,400
"650",9,"qu9di5re",1,0,100,1,70,99,169,30,1,31,76,0.967741906642914,97,1,1,76,NA,NA,NA,NA,NA,NA,5,1,6,"zfwu1g7b","Equal",70,0,28,6,9,9,7,6,0,1,1,1,1,0,1,0,1,1,50,20,1,1,1,0,0,0,1,0,10,0,0,0,0,4,4,12,12,14,0,4,0,0,10,5,153,15.3000001907349,15.5,24,1,4,2,3,2,0,1,3,1,2,1,3,3,1,1,0,1,3,3,3,1,0,2,1,NA,NA,NA,NA,3,645,400
"651",9,"qu9di5re",1,0,100,0,80,100,180,20,0,20,81,1,100,0,1,80,55,NA,NA,NA,NA,NA,5,0,7,"zfwu1g7b","Equal",70,0,28,6,9,9,7,6,0,1,1,1,1,0,1,0,1,1,50,20,1,1,1,0,0,0,1,0,10,0,0,0,0,4,4,12,12,14,0,4,0,0,10,5,153,15.3000001907349,15.5,24,1,4,2,3,2,0,1,3,1,2,1,3,3,1,1,0,1,3,3,3,1,0,2,1,NA,NA,NA,NA,3,645,400
"652",24,"rfbv59vs",2,1,100,1,50,90,140,50,10,60,63,0.833333313465118,83,0,0,0,NA,NA,1,50,50,NA,10,1,1,"zfwu1g7b","Equal",70,0,12,6,9,10,10,3,0,0,1,1,1,0,0,1,1,1,50,20,1,1,1,0,0,0,0,0,4,NA,0,3,6,9,12,0,0,0,0,4,0,1,10,5,82,8.19999980926514,8.5,22,2,12,2,3,1,2,0,0,1,3,2,3,2,4,4,4,4,4,4,4,0,0,3,2,NA,NA,NA,NA,2,652,400
"653",24,"rfbv59vs",2,1,100,1,20,60,80,80,40,120,36,0.666666686534882,67,1,1,36,NA,NA,NA,NA,NA,NA,10,1,2,"zfwu1g7b","Equal",70,0,12,6,9,10,10,3,0,0,1,1,1,0,0,1,1,1,50,20,1,1,1,0,0,0,0,0,4,NA,0,3,6,9,12,0,0,0,0,4,0,1,10,5,82,8.19999980926514,8.5,22,2,12,2,3,1,2,0,0,1,3,2,3,2,4,4,4,4,4,4,4,0,0,3,2,NA,NA,NA,NA,2,652,400
"654",24,"rfbv59vs",2,1,100,1,30,80,110,70,20,90,50,0.777777791023254,78,0,1,50,NA,NA,NA,NA,NA,NA,11,1,3,"zfwu1g7b","Equal",70,0,12,6,9,10,10,3,0,0,1,1,1,0,0,1,1,1,50,20,1,1,1,0,0,0,0,0,4,NA,0,3,6,9,12,0,0,0,0,4,0,1,10,5,82,8.19999980926514,8.5,22,2,12,2,3,1,2,0,0,1,3,2,3,2,4,4,4,4,4,4,4,0,0,3,2,NA,NA,NA,NA,2,652,400
"655",24,"rfbv59vs",2,1,100,1,40,98,138,60,2,62,62,0.967741906642914,97,0,1,62,NA,NA,NA,NA,NA,NA,11,1,4,"zfwu1g7b","Equal",70,0,12,6,9,10,10,3,0,0,1,1,1,0,0,1,1,1,50,20,1,1,1,0,0,0,0,0,4,NA,0,3,6,9,12,0,0,0,0,4,0,1,10,5,82,8.19999980926514,8.5,22,2,12,2,3,1,2,0,0,1,3,2,3,2,4,4,4,4,4,4,4,0,0,3,2,NA,NA,NA,NA,2,652,400
"656",24,"rfbv59vs",2,1,100,1,50,40,90,50,60,110,40,0.454545468091965,45,1,1,40,NA,NA,NA,NA,NA,NA,12,1,5,"zfwu1g7b","Equal",70,0,12,6,9,10,10,3,0,0,1,1,1,0,0,1,1,1,50,20,1,1,1,0,0,0,0,0,4,NA,0,3,6,9,12,0,0,0,0,4,0,1,10,5,82,8.19999980926514,8.5,22,2,12,2,3,1,2,0,0,1,3,2,3,2,4,4,4,4,4,4,4,0,0,3,2,NA,NA,NA,NA,2,652,400
"657",24,"rfbv59vs",2,1,100,1,60,20,80,40,80,120,36,0.333333343267441,33,1,0,0,NA,NA,NA,NA,NA,NA,12,1,6,"zfwu1g7b","Equal",70,0,12,6,9,10,10,3,0,0,1,1,1,0,0,1,1,1,50,20,1,1,1,0,0,0,0,0,4,NA,0,3,6,9,12,0,0,0,0,4,0,1,10,5,82,8.19999980926514,8.5,22,2,12,2,3,1,2,0,0,1,3,2,3,2,4,4,4,4,4,4,4,0,0,3,2,NA,NA,NA,NA,2,652,400
"658",24,"rfbv59vs",2,1,100,1,40,10,50,60,90,150,22,0.400000005960464,40,1,0,0,0,NA,NA,NA,NA,NA,9,1,7,"zfwu1g7b","Equal",70,0,12,6,9,10,10,3,0,0,1,1,1,0,0,1,1,1,50,20,1,1,1,0,0,0,0,0,4,NA,0,3,6,9,12,0,0,0,0,4,0,1,10,5,82,8.19999980926514,8.5,22,2,12,2,3,1,2,0,0,1,3,2,3,2,4,4,4,4,4,4,4,0,0,3,2,NA,NA,NA,NA,2,652,400
"659",2,"so582zbi",2,1,100,1,40,10,50,60,90,150,22,0.400000005960464,40,1,1,22,NA,NA,1,30,70,NA,1,1,1,"zfwu1g7b","Equal",90,0,20,4,8,6,6,2,0,0,1,1,1,0,0,0,1,1,50,40,1,1,1,0,0,0,1,0,4,NA,0,5,8,12,15,18,23,19,33,4,8,1,10,5,132,13.1999998092651,13.5,24,2,3,1,2,1,1,1,2,2,3,1,4,4,0,2,0,3,1,4,4,0,0,3,2,NA,NA,NA,NA,4,659,400
"660",2,"so582zbi",1,0,100,0,80,80,160,20,20,40,72,0.5,50,0,1,80,NA,NA,NA,NA,NA,NA,2,0,2,"zfwu1g7b","Equal",90,0,20,4,8,6,6,2,0,0,1,1,1,0,0,0,1,1,50,40,1,1,1,0,0,0,1,0,4,NA,0,5,8,12,15,18,23,19,33,4,8,1,10,5,132,13.1999998092651,13.5,24,2,3,1,2,1,1,1,2,2,3,1,4,4,0,2,0,3,1,4,4,0,0,3,2,NA,NA,NA,NA,4,659,400
"661",2,"so582zbi",1,0,100,1,85,30,115,15,70,85,52,0.176470592617989,18,1,0,0,NA,NA,NA,NA,NA,NA,2,1,3,"zfwu1g7b","Equal",90,0,20,4,8,6,6,2,0,0,1,1,1,0,0,0,1,1,50,40,1,1,1,0,0,0,1,0,4,NA,0,5,8,12,15,18,23,19,33,4,8,1,10,5,132,13.1999998092651,13.5,24,2,3,1,2,1,1,1,2,2,3,1,4,4,0,2,0,3,1,4,4,0,0,3,2,NA,NA,NA,NA,4,659,400
"662",2,"so582zbi",1,1,100,1,35,20,55,65,80,145,25,0.448275864124298,45,1,0,0,NA,NA,NA,NA,NA,NA,2,1,4,"zfwu1g7b","Equal",90,0,20,4,8,6,6,2,0,0,1,1,1,0,0,0,1,1,50,40,1,1,1,0,0,0,1,0,4,NA,0,5,8,12,15,18,23,19,33,4,8,1,10,5,132,13.1999998092651,13.5,24,2,3,1,2,1,1,1,2,2,3,1,4,4,0,2,0,3,1,4,4,0,0,3,2,NA,NA,NA,NA,4,659,400
"663",2,"so582zbi",1,1,100,1,15,75,90,85,25,110,40,0.772727251052856,77,0,1,40,NA,NA,NA,NA,NA,NA,2,1,5,"zfwu1g7b","Equal",90,0,20,4,8,6,6,2,0,0,1,1,1,0,0,0,1,1,50,40,1,1,1,0,0,0,1,0,4,NA,0,5,8,12,15,18,23,19,33,4,8,1,10,5,132,13.1999998092651,13.5,24,2,3,1,2,1,1,1,2,2,3,1,4,4,0,2,0,3,1,4,4,0,0,3,2,NA,NA,NA,NA,4,659,400
"664",2,"so582zbi",1,0,100,1,55,30,85,45,70,115,38,0.391304343938828,39,1,1,38,NA,NA,NA,NA,NA,NA,2,1,6,"zfwu1g7b","Equal",90,0,20,4,8,6,6,2,0,0,1,1,1,0,0,0,1,1,50,40,1,1,1,0,0,0,1,0,4,NA,0,5,8,12,15,18,23,19,33,4,8,1,10,5,132,13.1999998092651,13.5,24,2,3,1,2,1,1,1,2,2,3,1,4,4,0,2,0,3,1,4,4,0,0,3,2,NA,NA,NA,NA,4,659,400
"665",2,"so582zbi",1,0,100,0,44,80,124,56,20,76,56,0.736842095851898,74,0,1,44,22,NA,NA,NA,NA,NA,2,0,7,"zfwu1g7b","Equal",90,0,20,4,8,6,6,2,0,0,1,1,1,0,0,0,1,1,50,40,1,1,1,0,0,0,1,0,4,NA,0,5,8,12,15,18,23,19,33,4,8,1,10,5,132,13.1999998092651,13.5,24,2,3,1,2,1,1,1,2,2,3,1,4,4,0,2,0,3,1,4,4,0,0,3,2,NA,NA,NA,NA,4,659,400
